"date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-06-03","NV","A+",455,,3,,,,372,0,,84,147320,4059,,,,,47,8931,8931,101,0,,,,,,,200503,6802,200503,6802,,,,,156147,4181,180008,3976
"2020-06-02","NV","A+",452,,7,,,,365,0,,88,143261,5166,,,,,39,8830,8830,142,0,,,,,,,193701,5454,193701,5454,,,,,151966,5278,176032,6219
"2020-06-01","NV","A+",445,,1,,,,361,0,,87,138095,4128,,,,,40,8688,8688,95,0,,,,,,,188247,999,188247,999,,,,,146688,4227,169813,4799
"2020-05-31","NV","A+",444,,5,,,,336,0,,71,133967,3930,,,,,41,8593,8593,98,0,,,,,,,187248,3875,187248,3875,,,,,142461,4047,165014,4515
"2020-05-30","NV","A+",439,,4,,,,371,0,,92,130037,3971,,,,,42,8495,8495,145,0,,,,,,,183373,7923,183373,7923,,,,,138414,4058,160499,5084
"2020-05-29","NV","A+",435,,10,,,,371,0,,92,126066,3084,,,,,42,8350,8350,142,0,,,,,,,175450,6647,175450,6647,,,,,134356,3153,155415,3477
"2020-05-28","NV","A+",425,,9,,,,439,0,,123,122982,2536,,,,,55,8208,8208,95,0,,,,,,,168803,8213,168803,8213,,,,,131203,2521,151938,3413
"2020-05-27","NV","A+",416,,4,,,,435,0,,108,120446,5076,,,,,48,8113,8113,116,0,,,,,,,160590,6450,160590,6450,,,,,128682,5363,148525,5692
"2020-05-26","NV","A+",412,,2,,,,390,0,,91,115370,8518,,,,,46,7997,7997,118,0,,,,,,,154140,1799,154140,1799,,,,,123319,8615,142833,9325
"2020-05-25","NV","A+",410,,2,,,,380,0,,91,106852,4341,,,,,45,7879,7879,109,0,,,,,,,152341,1289,152341,1289,,,,,114704,4444,133508,4705
"2020-05-24","NV","A+",408,,4,,,,373,0,,92,102511,3160,,,,,51,7770,7770,74,0,,,,,,,151052,2775,151052,2775,,,,,110260,3213,128803,3409
"2020-05-23","NV","A+",404,,4,,,,402,0,,99,99351,6811,,,,,53,7696,7696,295,0,,,,,,,148277,7015,148277,7015,,,,,107047,7106,125394,7788
"2020-05-22","NV","A+",400,,3,,,,404,0,,90,92540,5413,,,,,51,7401,7401,146,0,,,,,,,141262,7241,141262,7241,,,,,99941,5559,117606,6283
"2020-05-21","NV","A+",397,,4,,,,410,0,,92,87127,3122,,,,,52,7255,7255,89,0,,,,,,,134021,7912,134021,7912,,,,,94382,3211,111323,3657
"2020-05-20","NV","A",393,,3,,,,437,0,,107,84005,3496,,,,,60,7166,7166,120,0,,,,,,,126109,7055,126109,7055,,,,,91171,3616,107666,3963
"2020-05-19","NV","B",390,,7,,,,405,0,,106,80509,5583,,,,,54,7046,7046,140,0,,,,,,,119054,6265,119054,6265,,,,,87555,5723,103703,6609
"2020-05-18","NV","B",383,,8,,,,423,0,,105,74926,1146,,,,,65,6906,6906,49,0,,,,,,,112789,2625,112789,2625,,,,,81832,1195,97094,1140
"2020-05-17","NV","B",375,,6,,,,423,0,,105,73780,6778,,,,,65,6857,6857,148,0,,,,,,,110164,3901,110164,3901,,,,,80637,6973,95954,6500
"2020-05-16","NV","B",369,,1,,,,423,0,,105,67002,1470,,,,,65,6709,6709,95,0,,,,,,,106263,7361,106263,7361,,,,,73664,1518,89454,3663
"2020-05-15","NV","B",368,,10,,,,425,0,,115,65532,2547,,,,,73,6614,6614,115,0,,,,,,,98902,6721,98902,6721,,,,,72146,5474,85791,2798
"2020-05-14","NV","B",358,,3,,,,515,0,,126,62985,2707,,,,,75,6499,6499,105,0,,,,,,,92181,6230,92181,6230,,,,,66672,2597,82993,3258
"2020-05-13","NV","B",355,,5,,,,522,0,,121,60278,2514,,,,,64,6394,6394,83,0,,,,,,,85951,6908,85951,6908,,,,,64075,64075,79735,2821
"2020-05-12","NV","C",350,,6,,,,522,0,,121,57764,3832,,,,,64,6311,6311,159,0,,,,,,,79043,6319,79043,6319,,,,,,0,76914,3944
"2020-05-11","NV","C",344,,5,,,,482,0,,117,53932,1221,,,,,60,6152,6152,54,0,,,,,,,72724,1228,72724,1228,,,,,,0,72970,1367
"2020-05-10","NV","C",339,,5,,,,444,0,,116,52711,2628,,,,,65,6098,6098,70,0,,,,,,,71496,2256,71496,2256,,,,,,0,71603,3237
"2020-05-09","NV","D",334,,6,,,,,0,,,50083,2623,,,,,,6028,6028,144,0,,,,,,,69240,3799,69240,3799,,,,,,0,68366,2822
"2020-05-08","NV","D",328,,8,,,,,0,,,47460,1869,,,,,,5884,5884,118,0,,,,,,,65441,3780,65441,3780,,,,,,0,65544,1836
"2020-05-07","NV","D",320,,9,,,,,0,,,45591,1979,,,,,,5766,5766,103,0,,,,,,,61661,2568,61661,2568,,,,,,0,63708,2618
"2020-05-06","NV","D",311,,14,,,,,0,,,43612,1322,,,,,,5663,5663,69,0,,,,,,,59093,2693,59093,2693,,,,,,0,61090,1653
"2020-05-05","NV","D",297,,5,,,,,0,,,42290,1615,,,,,,5594,5594,103,0,,,,,,,56400,2041,56400,2041,,,,,,0,59437,2163
"2020-05-04","NV","D",292,,5,,,,,0,,,40675,832,,,,,,5491,5491,68,0,,,,,,,54359,921,54359,921,,,,,,0,57274,1167
"2020-05-03","NV","D",287,,6,,,,,0,,,39843,767,,,,,,5423,5423,112,0,,,,,,,53438,1087,53438,1087,,,,,,0,56107,1189
"2020-05-02","NV","D",281,,4,,,,,0,,,39076,708,,,,,,5311,5311,84,0,,,,,,,52351,1879,52351,1879,,,,,,0,54918,934
"2020-05-01","NV","D",277,,8,,,,,0,,,38368,1380,,,,,,5227,5227,229,0,,,,,,,50472,1544,50472,1544,,,,,,0,53984,2223
"2020-04-30","NV","D",269,,12,,,,,0,,,36988,858,,,,,,4998,4998,100,0,,,,,,,48928,1574,48928,1574,,,,,,0,51761,1235
"2020-04-29","NV","D",257,,6,,,,,0,,,36130,816,,,,,,4898,4898,93,0,,,,,,,47354,1265,47354,1265,,,,,,0,50526,1051
"2020-04-28","NV","F",251,,6,,,,,0,,,35314,1191,,,,,,4805,4805,115,0,,,,,,,46089,1482,46089,1482,,,,,,0,49475,1654
"2020-04-27","NV","F",245,,10,,,,,0,,,34123,539,,,,,,4690,4690,88,0,,,,,,,44607,499,44607,499,,,,,,0,47821,856
"2020-04-26","NV","F",235,,6,,,,,0,,,33584,915,,,,,,4602,4602,63,0,,,,,,,44108,718,44108,718,,,,,,0,46965,1080
"2020-04-25","NV","F",229,,13,,,,,0,,,32669,875,,,,,,4539,4539,141,0,,,,,,,43390,1116,43390,1116,,,,,,0,45885,1398
"2020-04-24","NV","A",216,,6,,,,,0,,,31794,1253,,,,,,4398,4398,190,0,,,,,,,42274,917,42274,917,,,,,,0,44487,1778
"2020-04-23","NV","A",210,,9,,,,,0,,,30541,734,,,,,,4208,4208,127,0,,,,,,,41357,1042,41357,1042,,,,,,0,42709,1175
"2020-04-22","NV","A",201,,8,,,,,0,,,29807,689,,,,,,4081,4081,144,0,,,,,,,40315,2489,40315,2489,,,,,,0,41534,1070
"2020-04-21","NV","A",193,,13,,,,,0,,,29118,601,,,,,,3937,3937,107,0,,,,,,,37826,1361,37826,1361,,,,,,0,40464,936
"2020-04-20","NV","A",180,,8,,,,,0,,,28517,647,,,,,,3830,3830,102,0,,,,,,,36465,458,36465,458,,,,,,0,39528,860
"2020-04-19","NV","A",172,,4,,,,,0,,,27870,745,,,,,,3728,3728,102,0,,,,,,,36007,810,36007,810,,,,,,0,38668,1270
"2020-04-18","NV","A",168,,6,,,,,0,,,27125,887,,,,,,3626,3626,102,0,,,,,,,35197,1316,35197,1316,,,,,,0,37398,1443
"2020-04-17","NV","A",162,,4,,,,,0,,,26238,1108,,,,,,3524,3524,203,0,,,,,,,33881,1135,33881,1135,,,,,,0,35955,1451
"2020-04-16","NV","A",158,,8,,,,,0,,,25130,686,,,,,,3321,3321,110,0,,,,,,,32746,1470,32746,1470,,,,,,0,34504,1067
"2020-04-15","NV","A",150,,9,,,,,0,,,24444,871,,,,,,3211,3211,123,0,,,,,,,31276,1035,31276,1035,,,,,,0,33437,1259
"2020-04-14","NV","A",141,,8,,,,,0,,,23573,1080,,,,,,3088,3088,117,0,,,,,,,30241,1263,30241,1263,,,,,,0,32178,1550
"2020-04-13","NV","A",133,,5,,,,,0,,,22493,718,,,,,,2971,2971,135,0,,,,,,,28978,387,28978,387,,,,,,0,30628,1049
"2020-04-12","NV","A",128,,3,,,,282,0,,,21775,888,,,,,,2836,2836,136,0,,,,,,,28591,815,28591,815,,,,,,0,29579,1244
"2020-04-11","NV","A",125,,5,,,,282,0,,,20887,722,,,,,,2700,2700,116,0,,,,,,,27776,1239,27776,1239,,,,,,0,28335,1049
"2020-04-10","NV","A",120,,10,,,,282,0,,,20165,850,,,,,,2584,2584,128,0,,,,,,,26537,1141,26537,1141,,,,,,0,27286,1212
"2020-04-09","NV","A",110,,9,,,,282,0,,,19315,1067,,,,,,2456,2456,138,0,,,,,,,25396,1245,25396,1245,,,,,,0,26074,1440
"2020-04-08","NV","A",101,,10,,,,282,0,,,18248,1696,,,,,,2318,2318,231,0,,,,,,,24151,1081,24151,1081,,,,,,0,24634,2816
"2020-04-07","NV","A",91,,12,,,,282,0,,,16552,876,,,,,,2087,2087,134,0,,,,,,,23070,1328,23070,1328,,,,,,0,21818,1062
"2020-04-06","NV","A",79,,3,,,,,0,,,15676,681,,,,,,1953,1953,117,0,,,,,,,21742,536,21742,536,,,,,,0,20756,848
"2020-04-05","NV","A",76,,6,,,,,0,,,14995,574,,,,,,1836,1836,94,0,,,,,,,21206,849,21206,849,,,,,,0,19908,709
"2020-04-04","NV","A",70,,11,,,,,0,,,14421,1403,,,,,,1742,1742,228,0,,,,,,,20357,1458,20357,1458,,,,,,0,19199,1758
"2020-04-03","NV","A",59,,8,,,,,0,,,13018,430,,,,,,1514,1514,56,0,,,,,,,18899,1276,18899,1276,,,,,,0,17441,737
"2020-04-02","NV","A",51,,6,,,,,0,,,12588,1069,,,,,,1458,1458,179,0,,,,,,,17623,1548,17623,1548,,,,,,0,16704,1403
"2020-04-01","NV","A",45,,8,,,,,0,,,11519,838,,,,,,1279,1279,166,0,,,,,,,16075,1249,16075,1249,,,,,,0,15301,1157
"2020-03-31","NV","A",37,,5,,,,,0,,,10681,474,,,,,,1113,1113,117,0,,,,,,,14826,1250,14826,1250,,,,,,0,14144,795
"2020-03-30","NV","A",32,,4,,,,,0,,,10207,1795,,,,,,996,996,258,0,,,,,,,13576,455,13576,455,,,,,,0,13349,2568
"2020-03-29","NV","A",28,,3,,,,,0,,,8412,511,,,,,,738,738,117,0,,,,,,,13121,560,13121,560,,,,,,0,10781,808
"2020-03-28","NV","A",25,,4,,,,,0,,,7901,1740,,,,,,621,621,86,0,,,,,,,12561,1196,12561,1196,,,,,,0,9973,1845
"2020-03-27","NV","A",21,,4,,,,,0,,,6161,1464,,,,,,535,535,115,0,,,,,,,11365,1190,11365,1190,,,,,,0,8128,1984
"2020-03-26","NV","A",17,,4,,,,,0,,,4697,446,,,,,,420,420,99,0,,,,,,,10175,1058,10175,1058,,,,,,0,6144,594
"2020-03-25","NV","A",13,,0,,,,,0,,,4251,297,,,,,,321,321,43,0,,,,,,,9117,845,9117,845,,,,,,0,5550,1517
"2020-03-24","NV","A",13,,5,,,,,0,,,3954,464,,,,,,278,278,88,0,,,,,,,8272,722,8272,722,,,,,,0,4033,1124
"2020-03-23","NV","A",8,,1,,,,,0,,,3490,1042,,,,,,190,190,36,0,,,,,,,7550,309,7550,309,,,,,,0,2909,31
"2020-03-22","NV",,7,,2,,,,,0,,,2448,64,,,,,,154,154,30,0,,,,,,,7241,488,7241,488,,,,,,0,2878,2878
"2020-03-21","NV",,5,,2,,,,,0,,,2384,392,,,,,,124,124,15,0,,,,,,,6753,888,6753,888,,,,,,0,,0
"2020-03-20","NV",,3,,0,,,,,0,,,1992,366,,,,,,109,109,8,0,,,,,,,5865,846,5865,846,,,,,,0,,0
"2020-03-19","NV",,3,,1,,,,,0,,,1626,1458,,,,,,101,101,23,0,,,,,,,5019,973,5019,973,,,,,,0,,0
"2020-03-18","NV",,2,,1,,,,,0,,,168,0,,,,,,78,78,5,0,,,,,,,4046,1056,4046,1056,,,,,,0,,0
"2020-03-17","NV",,1,,0,,,,,0,,,168,0,,,,,,73,73,10,0,,,,,,,2990,913,2990,913,,,,,,0,,0
"2020-03-16","NV",,1,,0,,,,,0,,,168,0,,,,,,63,63,18,0,,,,,,,2077,408,2077,408,,,,,,0,,0
"2020-03-15","NV",,1,,1,,,,,0,,,168,0,,,,,,45,45,11,0,,,,,,,1669,424,1669,424,,,,,,0,,0
"2020-03-14","NV",,0,,0,,,,,0,,,168,0,,,,,,34,34,12,0,,,,,,,1245,444,1245,444,,,,,,0,,0
"2020-03-13","NV",,0,,0,,,,,0,,,168,0,,,,,,22,22,10,0,,,,,,,801,347,801,347,,,,,,0,,0
"2020-03-12","NV",,0,,0,,,,,0,,,168,0,,,,,,12,12,3,0,,,,,,,454,146,454,146,,,,,,0,,0
"2020-03-11","NV",,0,,0,,,,,0,,,168,154,,,,,,9,9,4,0,,,,,,,308,107,308,107,,,,,,0,,0
"2020-03-10","NV",,0,,0,,,,,0,,,14,0,,,,,,5,5,0,0,,,,,,,201,75,201,75,,,,,,0,,0
"2020-03-09","NV",,0,,0,,,,,0,,,14,0,,,,,,5,5,1,0,,,,,,,126,23,126,23,,,,,,0,,0
"2020-03-08","NV",,0,,0,,,,,0,,,14,0,,,,,,4,4,0,0,,,,,,,103,30,103,30,,,,,,0,,0
"2020-03-07","NV",,0,,0,,,,,0,,,14,0,,,,,,4,4,1,0,,,,,,,73,25,73,25,,,,,,0,,0
"2020-03-06","NV",,0,0,0,,,,,0,,,14,0,,,,,,3,3,2,0,,,,,,,48,16,48,16,,,,,,0,,0
"2020-03-05","NV",,0,,0,,,,,0,,,14,0,,,,,,1,1,0,0,,,,,,,32,32,32,0,,,,,,0,,0
