"date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-05-14","RI","A+",468,,6,,1351,1351,271,23,,65,74767,1927,,,96504,,42,12431,12431,228,0,,,,,15089,903,108466,3981,108466,3981,,,,,87198,2155,111593,3599
"2020-05-13","RI","A+",462,,18,,1328,1328,269,21,,68,72840,1924,,,93212,,48,12203,12203,196,0,,,,,14782,886,104485,2998,104485,2998,,,,,85043,2120,107994,3860
"2020-05-12","RI","A+",444,,14,,1307,1307,277,27,,72,70916,1551,,,89697,,53,12007,12007,219,0,,,,,14437,863,101487,2114,101487,2114,,,,,82923,1770,104134,2803
"2020-05-11","RI","A+",430,,8,,1280,1280,276,29,,73,69365,1259,,,87264,,52,11788,11788,175,0,,,,,14067,841,99373,2397,99373,2397,,,,,81153,1434,101331,2038
"2020-05-10","RI","A+",422,,4,,1251,1251,283,33,,70,68106,1502,,,85467,,52,11613,11613,186,0,,,,,13826,809,96976,3800,96976,3800,,,,,79719,1688,99293,2367
"2020-05-09","RI","A+",418,,19,,1218,1218,292,31,,77,66604,2266,,,83377,,56,11427,11427,286,0,,,,,13549,772,93176,2957,93176,2957,,,,,78031,2552,96926,3736
"2020-05-08","RI","A+",399,,11,,1187,1187,312,34,,71,64338,1691,,,80087,,52,11141,11141,231,0,,,,,13103,730,90219,3394,90219,3394,,,,,75479,1922,93190,2833
"2020-05-07","RI","A+",388,,18,,1153,1153,318,30,,82,62647,1929,,,77593,,56,10910,10910,271,0,,,,,12764,696,86825,3317,86825,3317,,,,,73557,2200,90357,3320
"2020-05-06","RI","A+",370,,15,,1123,1123,324,31,,86,60718,1937,,,74689,,60,10639,10639,342,0,,,,,12348,665,83508,3306,83508,3306,,,,,71357,2279,87037,3326
"2020-05-05","RI","A+",355,,14,,1092,1092,327,31,,89,58781,1979,,,71853,,62,10297,10297,303,0,,,,,11858,639,80202,2485,80202,2485,,,,,69078,2282,83711,3313
"2020-05-04","RI","A+",341,,21,,1061,1061,339,48,,84,56802,1569,,,68975,,61,9994,9994,291,0,,,,,11423,601,77717,2443,77717,2443,,,,,66796,1860,80398,2488
"2020-05-03","RI","A+",320,,24,,1013,1013,330,36,,83,55233,1610,,,66874,,59,9703,9703,181,0,,,,,11036,565,75274,2183,75274,2183,,,,,64936,1791,77910,2452
"2020-05-02","RI","A+",296,,17,,977,977,333,40,,80,53623,1295,,,64706,,54,9522,9522,189,0,,,,,10752,531,73091,3540,73091,3540,,,,,63145,1484,75458,2185
"2020-05-01","RI","A+",279,,13,,937,937,352,41,,76,52328,2228,,,62780,,51,9333,9333,317,0,,,,,10493,485,69551,3201,69551,3201,,,,,61661,2545,73273,3546
"2020-04-30","RI","A+",266,,15,,896,896,339,146,,85,50100,1957,,,59691,,54,9016,9016,348,0,,,,,10036,461,66350,3819,66350,3819,,,,,59116,2305,69727,3204
"2020-04-29","RI","A+",251,,12,,750,750,269,18,,80,48143,2454,,,56919,,55,8668,8668,372,0,,,,,9604,391,62531,2673,62531,2673,,,,,56811,2826,66523,3827
"2020-04-28","RI","A+",239,,6,,732,732,266,14,,84,45689,1774,,,53568,,55,8296,8296,324,0,,,,,9128,466,59858,1869,59858,1869,,,,,53985,2098,62696,2679
"2020-04-27","RI","A+",233,,7,,718,718,266,27,,81,43915,1169,,,51300,,56,7972,7972,203,0,,,,,8717,452,57989,2625,57989,2625,,,,,51887,1372,60017,1874
"2020-04-26","RI","A+",226,,11,,691,691,258,115,,78,42746,1886,,,49676,,53,7769,7769,276,0,,,,,8467,433,55364,2599,55364,2599,,,,,50515,2162,58143,2630
"2020-04-25","RI","A+",215,,13,,576,576,263,0,,77,40860,1789,,,47362,,52,7493,7493,305,0,,,,,8151,410,52765,3775,52765,3775,,,,,48353,2094,55513,2604
"2020-04-24","RI","B",202,,-11,,576,576,267,-181,,77,39071,2648,,,45152,,48,7188,7188,415,0,,,,,7757,377,48990,2949,48990,2949,,,,,46259,3063,52909,3786
"2020-04-23","RI","B",213,,12,,757,757,316,40,,72,36423,1895,,,41860,,45,6773,6773,419,0,,,,,7263,342,46041,2808,46041,2808,,,,,43196,2314,49123,2953
"2020-04-22","RI","B",201,,15,,717,717,314,43,,71,34528,1922,,,39389,,44,6354,6354,382,0,,,,,6781,315,43233,2554,43233,2554,,,,,40882,2304,46170,2818
"2020-04-21","RI","B",186,,11,,674,674,309,45,,67,32606,1723,,,36991,,43,5972,5972,387,0,,,,,6361,315,40679,2301,40679,2301,,,,,38578,2110,43352,2559
"2020-04-20","RI","B",175,,11,,629,629,297,24,,62,30883,1594,,,34877,,45,5585,5585,378,0,,,,,5916,267,38378,2428,38378,2428,,,,,36468,1972,40793,2305
"2020-04-19","RI","B",164,,14,,605,605,298,27,,66,29289,1762,,,32968,,37,5207,5207,339,0,,,,,5520,244,35950,2046,35950,2046,,,,,34496,2101,38488,2441
"2020-04-18","RI","B",150,,32,,578,578,293,247,,67,27527,1370,,,30909,,43,4868,4868,283,0,,,,,5138,217,33904,2125,33904,2125,,,,,32395,1653,36047,2050
"2020-04-17","RI","B",118,,13,,331,331,252,0,,62,26157,1500,,,29181,,43,4585,4585,290,0,,,,,4816,196,31779,2941,31779,2941,,,,,30742,1790,33997,2131
"2020-04-16","RI","B",105,,18,,331,331,245,0,,61,24657,2090,,,27358,,43,4295,4295,392,0,,,,,4508,182,28838,2150,28838,2150,,,,,28952,2482,31866,2949
"2020-04-15","RI","B",87,,7,,331,331,229,0,,54,22567,1577,,,24858,,44,3903,3903,307,0,,,,,4059,168,26688,2076,26688,2076,,,,,26470,1884,28917,2156
"2020-04-14","RI","B",80,,7,,331,331,213,0,,48,20990,1559,,,23055,,,3596,3596,267,0,,,,,3706,135,24612,1096,24612,1096,,,,,24586,1826,26761,2077
"2020-04-13","RI","B",73,,10,,331,331,197,331,,50,19431,853,,,21267,,26,3329,3329,187,0,,,,,3417,135,23516,1984,23516,1984,,,,,22760,1040,24684,1100
"2020-04-12","RI","B",63,,7,,,,201,0,,50,18578,1448,,,20329,,26,3142,3142,289,0,,,,,3255,35,21532,2202,21532,2202,,,,,21720,1737,23584,1989
"2020-04-11","RI","B",56,,7,,,,183,0,,50,17130,1727,,,18655,,26,2853,2853,280,0,,,,,2940,35,19330,2993,19330,2993,,,,,19983,2007,21595,2210
"2020-04-10","RI","B",49,,6,,,,169,0,,45,15403,2374,,,16744,,26,2573,2573,404,0,,,,,2641,35,16337,1799,16337,1799,,,,,17976,2778,19385,2997
"2020-04-09","RI","B",43,,8,,,,160,0,,45,13029,1362,,,14167,,26,2169,2169,279,0,,,,,2221,35,14538,2010,14538,2010,,,,,15198,1641,16388,1805
"2020-04-08","RI","B",35,,5,,,,143,0,,45,11667,1572,,,12646,,26,1890,1890,273,0,,,,,1937,35,12528,1913,12528,1913,,,,,13557,1845,14583,2013
"2020-04-07","RI","B",30,,3,,,,123,0,,40,10095,1486,,,10923,,26,1617,1617,261,0,,,,,1647,35,10615,1924,10615,1924,,,,,11712,1747,12570,1916
"2020-04-06","RI","B",27,,2,,,,109,0,,37,8609,1577,,,9292,,26,1356,1356,206,0,,,,,1362,35,8691,1343,8691,1343,,,,,9965,1783,10654,1925
"2020-04-05","RI","B",25,,8,,,,103,0,,33,7032,1070,,,7585,,6,1150,1150,182,0,,,,,1144,35,7348,803,7348,803,,,,,8182,1252,8729,1343
"2020-04-04","RI","B",17,,3,,,,93,0,,31,5962,620,,,6429,,6,968,968,137,0,,,,,957,35,6545,882,6545,882,,,,,6930,757,7386,803
"2020-04-03","RI","B",14,,2,,,,77,0,,14,5342,717,,,5769,,6,831,831,101,0,,,,,814,35,5663,529,5663,529,,,,,6173,818,6583,883
"2020-04-02","RI","B",12,,2,,,,72,0,,14,4625,436,,,4994,,6,730,730,62,0,,,,,706,35,5134,797,5134,797,,,,,5355,498,5700,529
"2020-04-01","RI","B",10,,2,,,,60,0,,14,4189,645,,,4517,,6,668,668,100,0,,,,,654,35,4337,440,4337,440,,,,,4857,745,5171,798
"2020-03-31","RI","B",8,,4,,,,59,0,,9,3544,298,,,3818,,6,568,568,73,0,,,,,555,35,3897,284,3897,284,,,,,4112,371,4373,440
"2020-03-30","RI","B",4,,1,,,,41,0,,9,3246,190,,,3449,,6,495,495,78,0,,,,,484,,3613,450,3613,450,,,,,3741,268,3933,284
"2020-03-29","RI","B",3,,3,,,,35,0,,9,3056,314,,,3227,,6,417,417,105,0,,,,,422,,3163,319,3163,319,,,,,3473,419,3649,462
"2020-03-28","RI","B",,,0,,,,29,0,,9,2742,240,,,2871,,6,312,312,64,0,,,,,316,,2844,241,2844,241,,,,,3054,304,3187,319
"2020-03-27","RI","B",,,0,,,,28,0,,9,2502,202,,,2611,,6,248,248,31,0,,,,,257,,2603,216,2603,216,,,,,2750,233,2868,242
"2020-03-26","RI","B",,,0,,,,23,0,,9,2300,176,,,2396,,6,217,217,41,0,,,,,230,,2387,208,2387,208,,,,,2517,217,2626,216
"2020-03-25","RI","B",,,0,,,,15,0,,,2124,173,,,2215,,,176,176,28,0,,,,,195,,2179,263,2179,263,,,,,2300,201,2410,209
"2020-03-24","RI","B",,,0,,,,,0,,,1951,238,,,2032,,,148,148,19,0,,,,,169,,1916,183,1916,183,,,,,2099,257,2201,263
"2020-03-23","RI","B",,,0,,,,,0,,,1713,166,,,1789,,,129,129,16,0,,,,,149,,1733,309,1733,309,,,,,1842,182,1938,183
"2020-03-22","RI",,,,0,,,,,0,,,1547,263,,,1620,,,113,113,25,0,,,,,135,,1424,138,1424,138,,,,,1660,288,1755,312
"2020-03-21","RI",,,,0,,,,,0,,,1284,123,,,1338,,,88,88,14,0,,,,,105,,1286,211,1286,211,,,,,1372,137,1443,147
"2020-03-20","RI",,,,0,,,,,0,,,1161,193,,,1212,,,74,74,13,0,,,,,84,,1075,277,1075,277,,,,,1235,206,1296,212
"2020-03-19","RI",,,,0,,,,,0,,,968,249,,,1015,,,61,61,17,0,,,,,69,,798,125,798,125,,,,,1029,266,1084,279
"2020-03-18","RI",,,,0,,,,,0,,,719,111,,,753,,,44,44,11,0,,,,,52,,673,174,673,174,,,,,763,122,805,128
"2020-03-17","RI",,,,0,,,,,0,,,608,153,,,637,,,33,33,11,0,,,,,40,,499,97,499,97,,,,,641,164,677,178
"2020-03-16","RI",,,,0,,,,,0,,,455,91,,,475,,,22,22,2,0,,,,,24,,402,55,402,55,,,,,477,93,499,97
"2020-03-15","RI",,,,0,,,,,0,,,364,54,,,380,,,20,20,1,0,,,,,22,,347,90,347,90,,,,,384,55,402,55
"2020-03-14","RI",,,,0,,,,,0,,,310,86,,,326,,,19,19,0,0,,,,,21,,257,56,257,56,,,,,329,86,347,90
"2020-03-13","RI",,,,0,,,,,0,,,224,48,,,236,,,19,19,6,0,,,,,21,,201,51,201,51,,,,,243,54,257,56
"2020-03-12","RI",,,,0,,,,,0,,,176,37,,,186,,,13,13,8,0,,,,,15,,150,34,150,34,,,,,189,45,201,51
"2020-03-11","RI",,,,0,,,,,0,,,139,34,,,144,,,5,5,0,0,,,,,6,,116,27,116,27,,,,,144,34,150,34
"2020-03-10","RI",,,,0,,,,,0,,,105,23,,,110,,,5,5,1,0,,,,,6,,89,16,89,16,,,,,110,24,116,27
"2020-03-09","RI",,,,0,,,,,0,,,82,15,,,85,,,4,4,1,0,,,,,4,,73,18,73,18,,,,,86,16,89,16
"2020-03-08","RI",,,,0,,,,,0,,,67,18,,,70,,,3,3,0,0,,,,,3,,55,19,55,19,,,,,70,18,73,18
"2020-03-07","RI",,,,0,,,,,0,,,49,19,,,52,,,3,3,0,0,,,,,3,,36,13,36,13,,,,,52,19,55,19
"2020-03-06","RI",,,,0,,,,,0,,,30,11,,,33,,,3,3,0,0,,,,,3,,23,4,23,4,,,,,33,11,36,13
"2020-03-05","RI",,,,0,,,,,0,,,19,4,,,21,,,3,3,1,0,,,,,2,,19,12,19,12,,,,,22,5,23,4
"2020-03-04","RI",,,,0,,,,,0,,,15,10,,,17,,,2,2,0,0,,,,,2,,7,2,7,2,,,,,17,10,19,12
"2020-03-03","RI",,,,0,,,,,0,,,5,2,,,5,,,2,2,0,0,,,,,2,,5,1,5,1,,,,,7,2,7,2
"2020-03-02","RI",,,,0,,,,,0,,,3,1,,,3,,,2,2,0,0,,,,,2,,4,4,4,4,,,,,5,1,5,1
"2020-03-01","RI",,,,0,,,,,0,,,2,0,,,2,,,2,2,0,0,,,,,2,,,0,,0,,,,,4,4,4,4
